"word1","freq"
"theater",36
"todays",36
"universe",36
"vacation",36
"wash",36
"william",36
"zone",36
"alcohol",35
"announcement",35
"arenâ",35
"attended",35
"bathroom",35
"besides",35
"bike",35
"blues",35
"brief",35
"careful",35
"channel",35
"cheap",35
"cleaning",35
"counter",35
"coverage",35
"crying",35
"daughters",35
"depending",35
"developing",35
"display",35
"dollar",35
"domestic",35
"don",35
"earn",35
"entered",35
"everyday",35
"ex",35
"exist",35
"expert",35
"faced",35
"familiar",35
"file",35
"guest",35
"hip",35
"holds",35
"hudson",35
"italian",35
"joseph",35
"largely",35
"lazy",35
"length",35
"letters",35
"neighbors",35
"normally",35
"nowhere",35
"packed",35
"parent",35
"parties",35
"pitch",35
"playoffs",35
"population",35
"possibility",35
"presents",35
"prime",35
"prior",35
"random",35
"receiving",35
"relationships",35
"reporter",35
"shirt",35
"sources",35
"stretch",35
"suggest",35
"threw",35
"transportation",35
"treated",35
"unemployment",35
"users",35
"vision",35
"weak",35
"worlds",35
"adam",34
"angels",34
"ballot",34
"beers",34
"causes",34
"celebration",34
"cooked",34
"dec",34
"delivered",34
"departments",34
"determine",34
"drama",34
"encourage",34
"enjoying",34
"ensure",34
"evil",34
"figured",34
"fiscal",34
"flavors",34
"flower",34
"frank",34
"gray",34
"greg",34
"havenâ",34
"india",34
"l",34
"listed",34
"map",34
"maryland",34
"moon",34
"nearby",34
"obvious",34
"overnight",34
"pattern",34
"performances",34
"performing",34
"plastic",34
"presidential",34
"punch",34
"pushed",34
"register",34
"represent",34
"retail",34
"selected",34
"shares",34
"shell",34
"shoulder",34
"silver",34
"sky",34
"sons",34
"staying",34
"strategy",34
"strike",34
"string",34
"struggle",34
"talks",34
"tie",34
"tight",34
"topic",34
"trips",34
"types",34
"upper",34
"usa",34
"volunteer",34
"winners",34
"acts",33
"aint",33
"amazon",33
"ancient",33
"answers",33
"asks",33
"assembly",33
"athletic",33
"bake",33
"bout",33
"citizens",33
"coaches",33
"comfort",33
"comic",33
"core",33
"corp",33
"customer",33
"electric",33
"emotions",33
"engaged",33
"expression",33
"fabric",33
"faster",33
"featuring",33
"ford",33
"heads",33
"horror",33
"î",33
"immediate",33
"info",33
"intended",33
"landscape",33
"load",33
"madison",33
"measures",33
"minimum",33
"mistake",33
"mortgage",33
"moves",33
"nov",33
"nuclear",33
"nyc",33
"officially",33
"pound",33
"recipes",33
"reviews",33
"rick",33
"rooms",33
"sam",33
"scores",33
"seattle",33
"sheet",33
"shirts",33
"sunny",33
"suspect",33
"tag",33
"tear",33
"tears",33
"titles",33
"towns",33
"ugh",33
"bell",32
"boat",32
"boost",32
"bush",32
"coal",32
"congressional",32
"consumer",32
"contrast",32
"covers",32
"definition",32
"devices",32
"dining",32
"distance",32
"dressed",32
"dying",32
"em",32
"existing",32
"factor",32
"facts",32
"finds",32
"foods",32
"forces",32
"guide",32
"index",32
"influence",32
"inning",32
"italy",32
"lights",32
"lined",32
"lmao",32
"mac",32
"minister",32
"minnesota",32
"orders",32
"originally",32
"picks",32
"pure",32
"puts",32
"ray",32
"recognize",32
"responsible",32
"secretary",32
"sen",32
"sin",32
"specifically",32
"spiritual",32
"split",32
"supporters",32
"supreme",32
"thick",32
"tied",32
"turkey",32
"unable",32
"votes",32
"accounts",31
"alleged",31
"andy",31
"argue",31
"argument",31
"arrest",31
"beloved",31
"bitter",31
"calm",31
"calories",31
"carrying",31
"casino",31
"claimed",31
"clark",31
"closing",31
"commitment",31
"connection",31
"cultural",31
"dating",31
"dedicated",31
"desk",31
"detailed",31
"develop",31
"eric",31
"excuse",31
"facilities",31
"fairly",31
"featured",31
"finger",31
"frequently",31
"function",31
"gear",31
"graduate",31
"greek",31
"h",31
"historic",31
"improvements",31
"indians",31
"iphone",31
"joining",31
"journal",31
"kinds",31
"kings",31
"letting",31
"mall",31
"models",31
"nose",31
"occasionally",31
"odd",31
"operating",31
"pacific",31
"painted",31
"peak",31
"portion",31
"reduced",31
"represents",31
"singer",31
"strip",31
"suit",31
"suppose",31
"taxpayers",31
"theatre",31
"theyll",31
"threat",31
"traveling",31
"ups",31
"videos",31
"visited",31
"woke",31
"wouldnâ",31
"yea",31
"accident",30
"actor",30
"advanced",30
"afford",30
"agencies",30
"aid",30
"arena",30
"bacon",30
"bears",30
"bin",30
"bored",30
"boss",30
"ceo",30
"checking",30
"circumstances",30
"clay",30
"combination",30
"confidence",30
"continuing",30
"controlled",30
"creates",30
"da",30
"dancing",30
"declined",30
"dozens",30
"ear",30
"exact",30
"experienced",30
"facing",30
"finishing",30
"franchise",30
"gang",30
"garlic",30
"hahaha",30
"henry",30
"holidays",30
"hundred",30
"injured",30
"interviews",30
"introduced",30
"japan",30
"jumped",30
"launch",30
"layer",30
"literature",30
"mood",30
"mt",30
"nicely",30
"occurred",30
"offices",30
"organizations",30
"payments",30
"permanent",30
"pleased",30
"practices",30
"previously",30
"rarely",30
"recession",30
"regularly",30
"remained",30
"repeat",30
"replace",30
"respond",30
"roughly",30
"sets",30
"settle",30
"shadow",30
"solutions",30
"sox",30
"spanish",30
"stopping",30
"supplies",30
"supporting",30
"tasting",30
"todayâ",30
"tomato",30
"vegetables",30
"veteran",30
"volume",30
"writes",30
"yay",30
"youtube",30
"ad",29
"afghanistan",29
"airlines",29
"andor",29
"basis",29
"bc",29
"ben",29
"brilliant",29
"centers",29
"coat",29
"colleagues",29
"conduct",29
"constant",29
"dates",29
"designer",29
"dish",29
"ease",29
"edward",29
"entering",29
"fake",29
"fallen",29
"fuel",29
"gallery",29
"gathering",29
"genre",29
"governments",29
"grass",29
"handed",29
"harry",29
"hat",29
"heck",29
"hed",29
"helpful",29
"howard",29
"importance",29
"impressive",29
"increases",29
"indian",29
"informed",29
"invest",29
"ipad",29
"jumping",29
"jury",29
"knock",29
"leg",29
"lemon",29
"losses",29
"maintain",29
"memorial",29
"metro",29
"mini",29
"municipal",29
"noon",29
"peoples",29
"poetry",29
"pride",29
"productive",29
"racing",29
"refused",29
"religion",29
"replaced",29
"responded",29
"salary",29
"sector",29
"serves",29
"shame",29
"sisters",29
"smiling",29
"sudden",29
"surface",29
"talented",29
"throwing",29
"township",29
"trading",29
"transfer",29
"twin",29
"vast",29
"victim",29
"adds",28
"andrew",28
"anthony",28
"approached",28
"ate",28
"attempts",28
"ave",28
"bags",28
"bass",28
"bid",28
"bird",28
"blogging",28
"brooklyn",28
"brush",28
"bunch",28
"capacity",28
"cherry",28
"clinton",28
"columbia",28
"constantly",28
"creation",28
"dallas",28
"dealing",28
"decent",28
"deeper",28
"deliver",28
"describe",28
"disney",28
"documentary",28
"dried",28
"driven",28
"eighth",28
"elementary",28
"eve",28
"fault",28
"feed",28
"flour",28
"forth",28
"france",28
"gospel",28
"highway",28
"hollywood",28
"horrible",28
"hubby",28
"identified",28
"increasing",28
"intense",28
"involving",28
"laughing",28
"laundry",28
"liberty",28
"license",28
"matthew",28
"moral",28
"necessarily",28
"opposite",28
"outdoor",28
"pat",28
"plea",28
"polish",28
"possession",28
"praise",28
"properties",28
"recording",28
"regret",28
"remembered",28
"romantic",28
"rough",28
"savings",28
"sharp",28
"shortly",28
"shower",28
"silent",28
"species",28
"spots",28
"tale",28
"tape",28
"testing",28
"tests",28
"thx",28
"trend",28
"ugly",28
"unknown",28
"unusual",28
"whenever",28
"agenda",27
"aka",27
"amendment",27
"analysts",27
"application",27
"blocked",27
"blocks",27
"brewery",27
"bye",27
"cats",27
"childhood",27
"climate",27
"clubs",27
"combined",27
"conflict",27
"connected",27
"contributed",27
"courts",27
"creek",27
"crossed",27
"cuyahoga",27
"dj",27
"editor",27
"escape",27
"established",27
"extreme",27
"fancy",27
"fields",27
"filling",27
"fishing",27
"flow",27
"frame",27
"freshman",27
"frustrated",27
"germany",27
"hidden",27
"hired",27
"historical",27
"holes",27
"hospitals",27
"humans",27
"identify",27
"improved",27
"inches",27
"inner",27
"invited",27
"iowa",27
"josh",27
"label",27
"lane",27
"manage",27
"marathon",27
"marker",27
"method",27
"monthly",27
"mrs",27
"nick",27
"onion",27
"opens",27
"partners",27
"passengers",27
"patrick",27
"personality",27
"planet",27
"proper",27
"recommend",27
"reform",27
"requests",27
"returning",27
"scheme",27
"sessions",27
"shipping",27
"silence",27
"standards",27
"stands",27
"starter",27
"stir",27
"suggestions",27
"supported",27
"survived",27
"tone",27
"tool",27
"triple",27
"useful",27
"vehicles",27
"virginia",27
"visits",27
"witness",27
"abandoned",26
"anger",26
"annoying",26
"approval",26
"argued",26
"awhile",26
"bankruptcy",26
"bonds",26
"boring",26
"boyfriend",26
"branch",26
"chips",26
"communication",26
"compare",26
"contracts",26
"courage",26
"crossing",26
"crucial",26
"cycle",26
"dave",26
"deeply",26
"drawing",26
"ears",26
"edges",26
"elements",26
"employment",26
"fame",26
"fascinating",26
"fee",26
"fewer",26
"ff",26
"finance",26
"fort",26
"furniture",26
"gap",26
"girlfriend",26
"gods",26
"grilled",26
"hire",26
"humor",26
"immigrants",26
"impressed",26
"improvement",26
"intelligence",26
"iron",26
"jazz",26
"kate",26
"kindle",26
"lessons",26
"mainly",26
"materials",26
"naturally",26
"neck",26
"northwest",26
"novels",26
"numerous",26
"oakland",26
"obamas",26
"occur",26
"parade",26
"paris",26
"patient",26
"performed",26
"picking",26
"plane",26
"port",26
"positions",26
"powder",26
"precious",26
"preparing",26
"prince",26
"rams",26
"ranked",26
"reasonable",26
"republic",26
"rescue",26
"retired",26
"returns",26
"rising",26
"rolling",26
"routine",26
"rush",26
"seed",26
"sentenced",26
"shed",26
"sight",26
"silly",26
"smooth",26
"sought",26
"souls",26
"sponsored",26
"stake",26
"stated",26
"steel",26
"stops",26
"suffering",26
"ted",26
"teen",26
"touched",26
"tradition",26
"tuned",26
"typical",26
"updated",26
"upgrades",26
"urban",26
"vanilla",26
"verse",26
"volunteers",26
"weapons",26
"wing",26
"wings",26
"wise",26
"y",26
"yeast",26
"absolute",25
"academic",25
"acknowledged",25
"adams",25
"adventure",25
"affect",25
"affected",25
"applied",25
"artwork",25
"attempted",25
"attending",25
"ban",25
"boots",25
"bottles",25
"bound",25
"brewers",25
"briefly",25
"burned",25
"cap",25
"carefully",25
"celebrating",25
"chain",25
"charter",25
"chat",25
"circle",25
"collect",25
"collective",25
"combine",25
"constitution",25
"conversations",25
"debut",25
"delivery",25
"derby",25
"document",25
"dough",25
"ducks",25
"earnings",25
"educational",25
"elite",25
"encouraged",25
"epic",25
"equipment",25
"error",25
"essentially",25
"estimated",25
"experiences",25
"farmers",25
"firefighters",25
"fought",25
"ghost",25
"gym",25
"height",25
"honey",25
"hungry",25
"illness",25
"indiana",25
"industrial",25
"involve",25
"jam",25
"jeans",25
"jerry",25
"joke",25
"larry",25
"lean",25
"lincoln",25
"loaded",25
"marks",25
"mg",25
"midnight",25
"multi",25
"nj",25
"nuts",25
"oak",25
"oct",25
"orchestra",25
"petition",25
"photography",25
"pilot",25
"pleasant",25
"poet",25
"prepare",25
"priority",25
"protein",25
"purchased",25
"rail",25
"ranch",25
"reduction",25
"reference",25
"regardless",25
"relative",25
"reply",25
"ron",25
"root",25
"royal",25
"sand",25
"scale",25
"searching",25
"selection",25
"seventh",25
"shine",25
"skill",25
"smoking",25
"stamp",25
"stanford",25
"stepped",25
"stocks",25
"stolen",25
"structure",25
"sundays",25
"tackle",25
"tall",25
"tons",25
"tube",25
"unexpected",25
"units",25
"universal",25
"utility",25
"vintage",25
"wit",25
"wore",25
"allen",24
"angel",24
"ann",24
"armed",24
"articles",24
"athletes",24
"awkward",24
"barack",24
"beating",24
"blazers",24
"bodies",24
"boil",24
"boxes",24
"cameron",24
"chip",24
"colour",24
"columbus",24
"commissioner",24
"compete",24
"complaints",24
"conclusion",24
"confirmed",24
"cups",24
"curious",24
"dealer",24
"deaths",24
"delay",24
"depth",24
"deputy",24
"destination",24
"detail",24
"differences",24
"directors",24
"disaster",24
"discover",24
"electricity",24
"executives",24
"falls",24
"gained",24
"gather",24
"gender",24
"grabbed",24
"hadnt",24
"hardly",24
"harris",24
"hockey",24
"hoped",24
"hosted",24
"hosting",24
"hotels",24
"hunger",24
"initiative",24
"instance",24
"institutions",24
"iraq",24
"ireland",24
"jennifer",24
"judges",24
"ken",24
"kicked",24
"las",24
"latter",24
"lease",24
"lime",24
"limits",24
"lineup",24
"listened",24
"lock",24
"math",24
"mess",24
"methods",24
"mistakes",24
"mode",24
"nonprofit",24
"northeast",24
"oldest",24
"opera",24
"operation",24
"outstanding",24
"ownership",24
"passes",24
"philadelphia",24
"pic",24
"plates",24
"pour",24
"principal",24
"prove",24
"rating",24
"rebounds",24
"recalled",24
"recorded",24
"replied",24
"reporting",24
"revealed",24
"roman",24
"ruling",24
"saints",24
"sarah",24
"screaming",24
"secure",24
"settings",24
"software",24
"solution",24
"stephen",24
"stream",24
"sunshine",24
"surrounding",24
"swimming",24
"teeth",24
"temperature",24
"trained",24
"valuable",24
"ward",24
"wines",24
"wisdom",24
"worker",24
"yogurt",24
"yummy",24
"zero",24
"accomplished",23
"acres",23
"answered",23
"approximately",23
"apps",23
"arthur",23
"asleep",23
"assets",23
"associate",23
"aug",23
"bean",23
"behalf",23
"belt",23
"bloggers",23
"bother",23
"broadway",23
"cares",23
"cents",23
"champions",23
"chase",23
"complicated",23
"confused",23
"connections",23
"consistent",23
"convention",23
"countys",23
"couples",23
"daniel",23
"defeated",23
"deficit",23
"drawn",23
"eaten",23
